1	2019-07-20 09:55:00	2019-07-20 07:53:55	2019-07-20 09:55:00	2019-07-20 06:26:27	0	0	192.168.3.29	22	192.168.3.1	59048	0	0	0	0	0	0	3	0.0000	0	0	0.0000	4	0	4	9	11	73	122	9050	10132	100	100	100	0		0		0	0				0	0	0	999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	66	66	0	0	0	0	0	1	0	0
1	2019-07-20 09:55:00	2019-07-20 09:54:04	2019-07-20 09:55:17	2019-07-19 02:32:58	0	0	192.168.3.31	9200	192.168.3.29	34788	1	0	1	1	0	0	3	0.0000	0	0	0.0000	3012	15035	3012	351	501	12	11	3221	4587	100	60	60	0		0		0	0				0	0	0	999	6	1	1	0	0	0	0	4	0	0	0	1	0	0	0	0	0	1024	0	0	0	1	0	0	0	1	1	1	2	1	172	1227	0	0	0	0	0	5	0	2
1	2019-07-20 09:55:00	2019-07-20 09:54:18	2019-07-20 09:55:18	2019-07-18 05:34:56	0	0	192.168.3.31	9200	192.168.3.30	42004	1	0	1	1	0	0	3	0.0000	0	0	0.0000	-1	-1	-1	124	17	4	2	935	132	100	100	100	0		0		0	0				0	0	0	999	3	2	0	0	0	0	9	0	1	0	0	0	1	0	0	0	0	0	9	3	0	225	1	2	2	0	0	2	0	0	155	234	0	0	0	0	0	2	0	0
1	2019-07-20 09:55:00	2019-07-20 09:55:17	2019-07-20 09:55:23	2019-07-20 09:55:17	1	6	192.168.3.29	9000	184.98.36.245	14013	1	11	1	1	11	11	3	0.0000	11	0	0.0000	9	42	43	9987	2451	7	15	6442	1581	100	100	100	0		0		0	0				0	0	0	999	0	1	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	2	4	2	156	1	1	4	1	1	1	0	0	1215	132	0	0	0	0	0	4	0	0
1	2019-07-20 09:55:00	2019-07-20 09:55:17	2019-07-20 09:55:29	2019-07-20 09:55:17	1	12	192.168.3.29	9000	184.98.36.245	14014	1	11	1	1	11	11	3	0.0000	11	0	0.0000	1	5016	1	649	623	3	4	964	925	100	90	90	0		0		0	0				0	0	0	999	0	1	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	2	4	2	156	1	1	4	1	1	1	0	0	1215	132	0	0	0	0	0	4	0	0
1	2019-07-20 09:55:00	2019-07-20 09:55:38	2019-07-20 09:55:43	2019-07-20 09:55:38	1	5	192.168.3.29	9000	184.98.36.245	14020	1	11	1	1	11	11	3	0.0000	10	0	0.0000	9	42	43	14356	2652	9	17	9102	1682	100	100	100	0		0		0	0				0	0	0	999	0	1	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	2	4	2	156	1	1	4	1	1	1	0	0	1215	132	0	0	0	0	0	4	0	0
1	2019-07-20 09:55:00	2019-07-20 09:54:38	2019-07-20 09:55:58	2019-07-20 06:41:13	0	0	206.207.50.50	4444	192.168.3.30	54776	2	1	2	2	1	1	3	0.0000	0	18	0.0000	-1	0	0	61	87	6	12	615	872	100	100	100	0		0		0	0				0	0	0	999	3	2	0	0	0	0	9	0	1	0	0	0	1	0	0	0	0	0	9	3	0	225	1	2	2	0	0	2	0	0	155	234	0	0	0	0	0	2	0	0
1	2019-07-20 09:56:00	2019-07-20 09:55:00	2019-07-20 09:56:08	2019-07-20 06:26:27	0	0	192.168.3.29	22	192.168.3.1	59048	0	0	0	0	0	0	3	0.0000	-1	-1	0.0000	-1	-1	-1	15	0	2	0	132	0	100	100	100	0		0		0	0				0	0	0	999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	66	66	0	0	0	0	0	1	0	0
1	2019-07-20 09:56:00	2019-07-20 09:55:18	2019-07-20 09:56:18	2019-07-18 05:34:56	0	0	192.168.3.31	9200	192.168.3.30	42004	1	0	1	1	0	0	3	0.0000	0	0	0.0000	-1	-1	-1	124	17	4	2	934	132	100	100	100	0		0		0	0				0	0	0	999	4	2	0	0	0	0	6	0	1	0	0	0	2	0	0	0	0	0	6	1	0	27	1	2	2	0	0	5	0	0	166	297	0	0	0	0	0	2	0	0
1	2019-07-20 09:56:00	2019-07-20 09:55:17	2019-07-20 09:56:22	2019-07-19 02:32:58	0	0	192.168.3.31	9200	192.168.3.29	34788	1	0	1	1	0	0	3	0.0000	0	0	0.0000	3669	15019	3669	449	689	15	12	3660	5616	100	60	60	0		0		0	0				0	0	0	999	11	1	1	0	0	0	0	7	0	0	0	1	1	0	0	0	0	262144	0	0	0	0	0	0	0	1	1	1	3	1	121	1816	0	0	0	0	0	6	0	3
1	2019-07-20 09:57:00	2019-07-20 09:55:58	2019-07-20 09:57:18	2019-07-20 06:41:13	0	0	206.207.50.50	4444	192.168.3.30	54776	2	1	2	2	1	1	3	0.0000	0	18	0.0000	1	0	1	61	87	6	12	618	872	100	100	100	0		0		0	0				0	0	0	999	4	2	0	0	0	0	10	0	1	0	0	0	1	0	0	0	0	0	10	1	0	121	1	2	2	0	0	2	0	0	162	241	0	0	0	0	0	1	0	0
1	2019-07-20 09:57:00	2019-07-20 09:56:18	2019-07-20 09:57:18	2019-07-18 05:34:56	0	0	192.168.3.31	9200	192.168.3.30	42004	1	0	1	1	0	0	3	0.0000	0	0	0.0000	-1	-1	-1	124	17	4	2	935	132	100	100	100	0		0		0	0				0	0	0	999	4	2	0	0	0	0	10	0	1	0	0	0	1	0	0	0	0	0	10	1	0	121	1	2	2	0	0	2	0	0	162	241	0	0	0	0	0	1	0	0
1	2019-07-20 09:57:00	2019-07-20 09:56:22	2019-07-20 09:57:35	2019-07-19 02:32:58	0	0	192.168.3.31	9200	192.168.3.29	34788	1	0	1	1	0	0	3	0.0000	0	0	0.0000	1499	7027	1499	627	552	25	16	5750	5064	100	64	64	0		0		0	0				0	0	0	999	7	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	16384	0	0	0	0	0	0	0	0	0	2	1	1	226	1792	0	0	0	0	0	1	0	1
1	2019-07-20 09:58:00	2019-07-20 09:57:18	2019-07-20 09:58:18	2019-07-18 05:34:56	0	0	192.168.3.31	9200	192.168.3.30	42004	1	0	1	1	0	0	3	0.0000	0	0	0.0000	-1	-1	-1	124	17	4	2	932	132	100	100	100	0		0		0	0				0	0	0	999	3	1	0	0	0	0	5	0	1	0	0	0	2	0	0	0	0	0	2	0	0	9	1	1	1	0	0	5	0	0	166	309	0	0	0	0	0	2	0	0
1	2019-07-20 09:58:00	2019-07-20 09:57:35	2019-07-20 09:58:36	2019-07-19 02:32:58	0	0	192.168.3.31	9200	192.168.3.29	34788	1	0	1	1	0	0	3	0.0000	0	0	0.0000	-1	-1	-1	152	17	6	2	1149	132	100	100	100	0		0		0	0				0	0	0	999	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	324	0	0	0	1	0	0	0	0	0	1	1	1	230	1711	0	0	0	0	0	1	0	1
1	2019-07-20 09:58:00	2019-07-20 09:57:18	2019-07-20 09:58:38	2019-07-20 06:41:13	0	0	206.207.50.50	4444	192.168.3.30	54776	2	1	2	2	1	1	3	0.0000	0	18	0.0000	-1	0	0	61	87	6	12	616	872	100	100	100	0		0		0	0				0	0	0	999	3	1	0	0	0	0	5	0	1	0	0	0	2	0	0	0	0	0	2	0	0	9	1	1	1	0	0	5	0	0	166	309	0	0	0	0	0	2	0	0
1	2019-07-20 09:59:00	2019-07-20 09:58:13	2019-07-20 09:59:13	2019-07-20 09:58:13	0	0	192.168.3.30	22	192.168.3.1	56698	0	0	0	0	0	0	3	0.0000	0	14	0.0000	4	251	7	2938	2580	162	229	21901	19238	100	100	100	0		0		0	0				0	0	0	999	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0	138	95	0	0	0	0	0	0	0	0
1	2019-07-20 09:59:00	2019-07-20 09:58:18	2019-07-20 09:59:23	2019-07-18 05:34:56	0	0	192.168.3.31	9200	192.168.3.30	42004	1	0	1	1	0	0	3	0.0000	0	0	0.0000	3531	14374	3531	277	295	8	7	2223	2367	100	60	60	0		0		0	0				0	0	0	999	1	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	10	5	0	306	1	2	2	0	0	1	0	0	103	177	0	0	0	0	0	2	0	0
1	2019-07-20 09:59:00	2019-07-20 09:58:36	2019-07-20 09:59:36	2019-07-19 02:32:58	0	0	192.168.3.31	9200	192.168.3.29	34788	1	0	1	1	0	0	3	0.0000	0	0	0.0000	-1	-1	-1	123	17	4	2	930	132	100	100	100	0		0		0	0				0	0	0	999	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	232	1078	0	0	0	0	0	1	0	0
1	2019-07-20 09:59:00	2019-07-20 09:58:38	2019-07-20 09:59:58	2019-07-20 06:41:13	0	0	206.207.50.50	4444	192.168.3.30	54776	2	1	2	2	1	1	3	0.0000	0	21	0.0000	-1	0	0	61	87	6	12	616	872	100	100	100	0		0		0	0				0	0	0	999	1	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	10	5	0	306	1	2	2	0	0	1	0	0	103	177	0	0	0	0	0	2	0	0
