1	2019-07-20 06:20:00	2019-07-20 06:19:18	2019-07-20 06:20:22	2019-07-19 02:32:58	0	0	192.168.3.31	9200	192.168.3.29	34788	1	0	1	1	0	0	3	0.0000	0	0	0.0000	3482	14455	3482	764	1242	29	20	6131	9968	100	60	60	0		0		0	0				0	0	0	999	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0	354025	0	0	0	6	1	1	1	1	1	1	2	1	663	459	0	0	0	0	0	2	0	2
1	2019-07-20 06:20:00	2019-07-20 06:19:53	2019-07-20 06:20:53	2019-07-18 05:34:56	0	0	192.168.3.31	9200	192.168.3.30	42004	1	0	1	1	0	0	3	0.0000	0	0	0.0000	-1	-1	-1	124	17	4	2	933	132	100	100	100	0		0		0	0				0	0	0	999	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	233	1075	0	0	0	0	0	1	0	0
1	2019-07-20 06:21:00	2019-07-20 06:19:08	2019-07-20 06:21:01	2019-07-19 05:44:31	0	0	192.168.3.29	22	192.168.3.1	52206	0	0	0	0	0	0	3	0.0000	0	0	0.0000	2974	5066	2974	821	524	89	104	11690	7464	100	60	60	0		0		0	0				0	0	0	999	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	128	74	0	0	0	0	0	1	0	0
1	2019-07-20 06:21:00	2019-07-20 06:16:05	2019-07-20 06:21:10	2019-07-20 03:35:35	0	0	192.168.3.30	22	192.168.3.1	55076	0	0	0	0	0	0	3	0.0000	0	0	0.0000	-1	0	0	23	36	8	16	912	1376	100	100	100	0		0		0	0				0	0	0	999	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	106	86	0	0	0	0	0	1	0	0
1	2019-07-20 06:21:00	2019-07-20 06:18:05	2019-07-20 06:21:23	2019-07-20 05:44:41	0	0	192.168.3.30	445	192.168.3.34	36357	1	0	1	1	0	0	3	0.0000	0	0	0.0000	521	2717	521	689	385	144	145	17111	9583	100	83	83	0		0		0	0				0	0	0	999	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	119	66	0	0	0	0	0	1	0	0
1	2019-07-20 06:21:00	2019-07-20 06:20:22	2019-07-20 06:21:28	2019-07-19 02:32:58	0	0	192.168.3.31	9200	192.168.3.29	34788	1	0	1	1	0	0	3	0.0000	0	0	0.0000	1028	7031	1028	562	757	17	16	4655	6268	100	73	73	0		0		0	0				0	0	0	999	4	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	16384	0	0	0	0	0	0	0	0	0	2	4	2	245	1373	0	0	0	0	0	1	0	4
1	2019-07-20 06:21:00	2019-07-20 06:20:53	2019-07-20 06:21:53	2019-07-18 05:34:56	0	0	192.168.3.31	9200	192.168.3.30	42004	1	0	1	1	0	0	3	0.0000	0	0	0.0000	-1	-1	-1	124	17	4	2	934	132	100	100	100	0		0		0	0				0	0	0	999	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	233	1080	0	0	0	0	0	1	0	0
1	2019-07-20 06:22:00	2019-07-20 06:21:28	2019-07-20 06:22:28	2019-07-19 02:32:58	0	0	192.168.3.31	9200	192.168.3.29	34788	1	0	1	1	0	0	3	0.0000	0	0	0.0000	-1	-1	-1	152	17	6	2	1149	132	100	100	100	0		0		0	0				0	0	0	999	5	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	324	0	0	0	0	0	0	0	0	0	1	3	2	221	1673	0	0	0	0	0	1	0	3
1	2019-07-20 06:22:00	2019-07-20 06:21:01	2019-07-20 06:22:43	2019-07-19 05:44:31	0	0	192.168.3.29	22	192.168.3.1	52206	0	0	0	0	0	0	3	0.0000	0	0	0.0000	-1	-1	-1	0	13	1	2	106	172	100	100	100	0		0		0	0				0	0	0	999	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	120	83	0	0	0	0	0	1	0	0
1	2019-07-20 06:22:00	2019-07-20 06:21:53	2019-07-20 06:22:54	2019-07-18 05:34:56	0	0	192.168.3.31	9200	192.168.3.30	42004	1	0	1	1	0	0	3	0.0000	0	0	0.0000	-1	-1	-1	125	17	4	2	946	132	100	100	100	0		0		0	0				0	0	0	999	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	91	219	0	0	0	0	0	1	0	0
