1	2019-07-20 08:55:00	2019-07-20 08:54:21	2019-07-20 08:55:21	2019-07-18 05:34:56	0	0	192.168.3.31	9200	192.168.3.30	42004	1	0	1	1	0	0	3	0.0000	0	0	0.0000	-1	-1	-1	123	17	4	2	929	132	100	100	100	0		0		0	0				0	0	0	999	4	2	0	0	0	0	10	0	1	0	0	0	1	0	0	0	0	0	10	3	0	272	1	2	2	0	0	2	0	0	161	241	0	0	0	0	0	2	0	0
1	2019-07-20 08:55:00	2019-07-20 08:54:29	2019-07-20 08:55:29	2019-07-19 02:32:58	0	0	192.168.3.31	9200	192.168.3.29	34788	1	0	1	1	0	0	3	0.0000	0	0	0.0000	-1	-1	-1	123	17	4	2	931	132	100	100	100	0		0		0	0				0	0	0	999	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	232	1089	0	0	0	0	0	1	0	0
1	2019-07-20 08:55:00	2019-07-20 08:54:33	2019-07-20 08:55:53	2019-07-20 06:41:13	0	0	206.207.50.50	4444	192.168.3.30	54776	2	1	2	2	1	1	3	0.0000	0	22	0.0000	-1	0	0	61	87	6	12	615	872	100	100	100	0		0		0	0				0	0	0	999	4	2	0	0	0	0	10	0	1	0	0	0	1	0	0	0	0	0	10	3	0	272	1	2	2	0	0	2	0	0	161	241	0	0	0	0	0	2	0	0
1	2019-07-20 08:56:00	2019-07-20 08:55:21	2019-07-20 08:56:21	2019-07-18 05:34:56	0	0	192.168.3.31	9200	192.168.3.30	42004	1	0	1	1	0	0	3	0.0000	0	0	0.0000	-1	-1	-1	124	17	4	2	932	132	100	100	100	0		0		0	0				0	0	0	999	3	2	0	0	0	0	7	0	1	0	0	0	1	0	0	0	0	0	7	2	0	144	1	2	2	0	0	2	0	0	154	247	0	0	0	0	0	2	0	0
1	2019-07-20 08:56:00	2019-07-20 08:55:29	2019-07-20 08:56:29	2019-07-19 02:32:58	0	0	192.168.3.31	9200	192.168.3.29	34788	1	0	1	1	0	0	3	0.0000	0	0	0.0000	-1	-1	-1	124	17	4	2	934	132	100	100	100	0		0		0	0				0	0	0	999	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	233	1087	0	0	0	0	0	1	0	0
1	2019-07-20 08:57:00	2019-07-20 08:55:53	2019-07-20 08:57:13	2019-07-20 06:41:13	0	0	206.207.50.50	4444	192.168.3.30	54776	2	1	2	2	1	1	3	0.0000	0	22	0.0000	-1	0	0	61	87	6	12	617	872	100	100	100	0		0		0	0				0	0	0	999	4	2	0	0	0	0	8	0	1	0	0	0	1	0	0	0	0	0	8	1	0	45	1	2	2	0	0	3	0	0	177	296	0	0	0	0	0	1	0	0
1	2019-07-20 08:57:00	2019-07-20 08:56:21	2019-07-20 08:57:21	2019-07-18 05:34:56	0	0	192.168.3.31	9200	192.168.3.30	42004	1	0	1	1	0	0	3	0.0000	0	0	0.0000	-1	-1	-1	124	17	4	2	932	132	100	100	100	0		0		0	0				0	0	0	999	4	2	0	0	0	0	8	0	1	0	0	0	1	0	0	0	0	0	8	1	0	45	1	2	2	0	0	3	0	0	177	296	0	0	0	0	0	1	0	0
1	2019-07-20 08:57:00	2019-07-20 08:56:29	2019-07-20 08:57:29	2019-07-19 02:32:58	0	0	192.168.3.31	9200	192.168.3.29	34788	1	0	1	1	0	0	3	0.0000	0	0	0.0000	-1	-1	-1	124	17	4	2	933	132	100	100	100	0		0		0	0				0	0	0	999	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	233	1085	0	0	0	0	0	1	0	0
1	2019-07-20 08:58:00	2019-07-20 08:57:21	2019-07-20 08:58:21	2019-07-18 05:34:56	0	0	192.168.3.31	9200	192.168.3.30	42004	1	0	1	1	0	0	3	0.0000	0	0	0.0000	-1	-1	-1	123	17	4	2	930	132	100	100	100	0		0		0	0				0	0	0	999	3	2	0	0	0	0	8	0	1	0	0	0	1	0	0	0	0	0	8	2	0	182	1	2	2	0	0	2	0	0	154	241	0	0	0	0	0	2	0	0
1	2019-07-20 08:58:00	2019-07-20 08:57:29	2019-07-20 08:58:29	2019-07-19 02:32:58	0	0	192.168.3.31	9200	192.168.3.29	34788	1	0	1	1	0	0	3	0.0000	0	0	0.0000	-1	-1	-1	124	17	4	2	933	132	100	100	100	0		0		0	0				0	0	0	999	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	233	1085	0	0	0	0	0	1	0	0
